id_query,query
14068,who is frankmugisha
14069,who is elliegoulding
14070,what time is dinner time
14071,"where is nickelsdorf, austria"
14072,what is a good morning?
14073,who is involved in syria
14074,what's going on in singapore
14075,what is the weather in singapore
14076,what does jeremy corbyn say
14077,weather on sunday
14078,who is wlky
14079,who is ann coulter?
14080,what's the weather like now
14081,who is musa
14082,what is a good day
14083,what is pick and pay
14084,federica mog
14085,how deep is your love
14086,longest reigning monarch of britain
14087,who is governor wolf
14088,how did andrew ashman die
14089,who is nana patekar
14090,how many died in syria
14091,who made apple
14092,how many troops are in yemen
14093,who is sabc
14094,wildfires in ca
14095,who is wthr
14096,can't feel my face lyrics
14097,what is smucker's snack
14098,what is the chinese economy
14099,what is the magnitude of the green earthquake
14100,where is stabbing
14101,what the helicopter
14102,what channel is stephen at home on
14103,rugby world cup rugby world cup
14104,what is happening tonight
14105,weather forecasts for saturday
14106,what is the weekly roundup
14107,eurozone inflation
14108,what is football week
14109,nico rosberg
14110,daily threat brief
14111,is labor day over
14112,what theme is retro
14113,who is a leader
14114,refugees welcome germany
14115,where is sigalt
14116,west coast eagles
14117,what country is russia in
14118,how many killed in afghanistan
14119,who is the president of ukraine
14120,where is hv dela costa
14121,what is alzheimer's disease
14122,what happens in yemen
14123,who is lisa
14124,who is jennifer su
14125,what is a video?
14126,what's happening in the tropics
14127,what is vaping
14128,who is parweez jawad
14129,who lost his leg in aleppo
14130,longest reigning monarch ever
14131,what city is philadelphia in
14132,governor kaduna
14133,what is governor kaduna
14134,who is governor kaduna
14135,who lost leg in aleppo
14136,what is kaduna
14137,gold prices
14138,how many people were killed in afghanistan
14139,how many people have been killed in afghanistan
14140,what day is sunday
14141,weather in texas in the afternoon
14142,who are the palestinians?
14143,how many people died on 9/11
14144,halloween costume
14145,what is sdprally
14146,who sang drunk in love
14147,what afl finals
14148,where is russia located in syria
14149,was russia in syria
14150,extended forecast
14151,what is the story of syria
14152,who is lfc
14153,where is tripoli
14154,is serena williams in the us open
14155,what is app
14156,hungary number of refugees
14157,who is the rapper
14158,weather in nashville tn
14159,when is college game day
14160,who is sultan
14161,weather in wwl
14162,what's happening in philly
14163,amber alert
14164,who is strictly
14165,which countries have the most women in parliament?
14166,where is made in philly
14167,what is college game day
14168,how did a high school football player die
14169,what is the yemen crisis
14170,what is alaa free
14171,what are pick and pay vouchers
14172,who is kimi raikkonen
14173,what day is gameday
14174,how many refugees are in france
14175,who is james blake?
14176,is iraq too broke to fight isis
14177,disabled vehicle roanoke
14178,where is long island
14179,what's the weather like in washington
14180,where is millennium stadium
14181,how much is shehu worth
14182,when is the last day of summer
14183,who is president nigeria
14184,what is the pillow fight at west point
14185,who is magda szubanski
14186,who is sallierawcheck
14187,welcome to germany
14188,is it raining in chicago
14189,what happened in africa
14190,north queensland cowboys
14191,what is the refugee crisis in austria
14192,weather in us today
14193,what kind of government does egypt have
14194,did refugee photos go viral
14195,westcoast eagles
14196,what day is happy friday
14197,where is roszke refugee camp
14198,who played johnny depp in black mass
14199,who is ona
14200,what is the meaning of icymi
14201,when does the hood canal bridge close
14202,hungary border fence
14203,who is in nepal
14204,russian presence in syria
14205,what county is loudoun in
14206,who is the lib dem leader
14207,what did corbyn do
14208,what is wral
14209,what is the rainbow
14210,what to do for the weekend
14211,what is #nyfw
14212,where is west point
14213,what is the border between hungary and serbia
14214,what is london
14215,what do you do on labor day?
14216,who is president sisi
14217,what day is labor day parade
14218,what is music
14219,is labor day a holiday
14220,what channel is citizen tv
14221,what is it like today
14222,weather in kc mwx
14223,what state is alabama in
14224,what time is accutrack radar on the hour
14225,papal visit
14226,who is brie larson
14227,who won the toss
14228,what is the trump tax plan
14229,how old is a dog
14230,what is an evit
14231,who are the tories
14232,how old are you?
14233,who is russian leader
14234,refugee crisis germany
14235,is pluto a planet
14236,what is the west is finals
14237,what are the refugee crises
14238,worst delivery in the world
14239,who is eston kohver
14240,is eston kohver free
14241,who was malala
14242,what county is ohio
14243,how many days has buhari been in office
14244,how to become a journalist
14245,how many killed in saudi arabia
14246,when is transplant week
14247,what is afd
14248,what race did lewis hamilton win
14249,tropical depression definition
14250,who is blood moon
14251,what is the purpose of twitter
14252,who is el rufai
14253,who is alexander rossi
14254,weather forecast for late afternoon
14255,nhc tropical depression
14256,nhc tropical
14257,what is ad blocker
14258,who is drphil
14259,weather in wky
14260,where does tropical depression form
14261,where is makati makati
14262,who is yellen
14263,what is nsfw
14264,weather today in the usa
14265,who is chetan bhagat
14266,coalition yemen
14267,what is fashion week
14268,what is sabc
14269,who is the mayor of new york
14270,who is gisele
14271,what is dance
14272,what to make for halloween
14273,what football player died in louisiana
14274,weather forecast in wales
14275,is mbta regular service
14276,weather in south texas
14277,who is ben carver
14278,who is kendricklamar
14279,what is a blockchain
14280,where is wrigley field
14281,what is vaping?
14282,what is the gaa
14283,what kind of government does canada have
14284,what border does hungary have
14285,who is djsamsneaker
14286,who won the tour of britain
14287,cost of gas per gallon
14288,what is meme
14289,how old is 9 year old
14290,who is mark cavendish
14291,current weather in diurban
14292,where is ohio
14293,who is the longest reigning monarch in the world
14294,are refugees fleeing
14295,chase the ace inverness
14296,who is saleh
14297,who welcomed refugees
14298,what is patriot day
14299,what is #evit
14300,what is nyff
14301,who is playing with fire
14302,what is snowden
14303,weather in philippines today
14304,who is bama
14305,who is bbc director general
14306,what state is iowa
14307,what is techcrunch
14308,what is a crash
14309,dragon con atlanta
14310,what channel is nickelodeon on
14311,how many goals has wayne rooney scored
14312,how many syrians are in the us
14313,beautiful burundi
14314,what is vancouver
14315,how many goals does wayne rooney have
14316,did the eagles release tim tebow
14317,what's the weather like in christchurch
14318,what is the cutest thing ever
14319,who cut tim tebow
14320,what is a workout
14321,who is jay z
14322,what are we demanding
14323,who released tim tebow
14324,what are labor days
14325,who won the emmys
14326,what day was 9/11
14327,who is halfpenny
14328,how many followers do you get
14329,who is chad kelly
14330,what team is the ravens on
14331,who is houthis
14332,how long has the queen reigned
14333,who is the umpire
14334,who is prabalgurung
14335,what is tyga
14336,new apple tv
14337,why you always lyin
14338,who plays for the rams
14339,largest refugee camps
14340,who are nuns
14341,what is a bullshit
14342,who is philly mcmahon
14343,who is liberty ross married to
14344,russian buildup in syria
14345,when does tiff start
14346,what is your best rt this week
14347,what is clearcity
14348,who is cdrkelly
14349,who are the eagles
14350,what is portland
14351,who started facebook
14352,longest reign monarch
14353,what channel is msnbc on
14354,what is frontpage news
14355,who is the best player in the world
14356,who is chip kelly
14357,what team did devon still play for
14358,us open quarterfinals
14359,weather forecast in texas today
14360,what time is tomorrow
14361,who is papist francis?
14362,who is calipari
14363,what is the muppets
14364,who is jessica
14365,who played for wales
14366,what is a pumpkin spice latte
14367,what city is san francisco in
14368,refugees
14369,where are refugees from in syria
14370,what is justice
14371,where was the body of a man found
14372,transgender rights
14373,what is the weather like in new jersey
14374,who accepts refugees
14375,budget 2016
14376,what is tech news
